
Start time     : 2014-04-07T18:23:53
Program name   : esorex
Severity level : [ INFO  ] 

18:23:53 [ INFO  ] : Libraries used: CPL = 5.2.0, CFITSIO = 3.09, WCSLIB = 4.4.4, FFTW (single precision)

18:23:53 [ INFO  ] uves_initialize: **********************************
18:23:53 [ INFO  ] uves_initialize: *** FLAMES/UVES Pipeline 4.7.8 ***
18:23:53 [ INFO  ] uves_initialize: ***  Recipe: uves_obs_scired   ***
18:23:53 [ INFO  ] uves_initialize: **********************************
18:23:53 [ INFO  ] uves_initialize: This recipe reduces a science frame
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 0)-degree: RMS = 569 pixels (0/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 1)-degree: RMS = 29.4 pixels (0/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 0)-degree: RMS = 568 pixels (0/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 3)-degree: RMS = 45.9 pixels (0/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 2)-degree: RMS = 1.77 pixels (553/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 1)-degree: RMS = 29.3 pixels (0/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 3)-degree: RMS = 0.566 pixels (1162/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 2)-degree: RMS = 1.68 pixels (593/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (3, 1)-degree: RMS = 29.3 pixels (0/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 4)-degree: RMS = 0.548 pixels (1189/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 3)-degree: RMS = 0.399 pixels (1355/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (3, 2)-degree: RMS = 1.69 pixels (594/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 5)-degree: RMS = 0.547 pixels (1192/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 4)-degree: RMS = 0.382 pixels (1400/8340 outliers)
18:23:58 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (3, 3)-degree: RMS = 0.399 pixels (1387/8340 outliers)
18:23:59 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 5)-degree: RMS = 0.382 pixels (1398/8340 outliers)
18:23:59 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (3, 4)-degree: RMS = 0.386 pixels (1401/8340 outliers)
18:23:59 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (4, 3)-degree: RMS = 0.398 pixels (1393/8340 outliers)
18:23:59 [ INFO  ] uves_polynomial_regression_2d_autodegree:             Using degree (2, 3), RMS = 0.399 pixels
18:23:59 [ INFO  ] repeat_orderdef:           Average shift with respect to calibration solution is 8.60 pixels
18:23:59 [ INFO  ] opt_extract_sky:           Defining sky region
18:23:59 [ INFO  ] opt_extract_sky:             45/61 sky pixels
18:23:59 [ INFO  ] opt_extract_sky:           Subtracting sky (method = median of sky channels)
18:23:59 [ INFO  ] uves_extract:         Measuring spatial profile (method = virtual, oversampling = 5)
18:24:00 [ INFO  ] opt_measure_profile:             Fitting global polynomials to resampled profile (305 spatial bins)
18:24:08 [ INFO  ] uves_extract:         Extracting object and sky (method = optimal)
18:24:08 [ INFO  ] uves_extract:         Order #1: S/N = 9.28
18:24:08 [ INFO  ] uves_extract:         Order #2: S/N = 15.67
18:24:08 [ INFO  ] uves_extract:         Order #3: S/N = 15.87
18:24:08 [ INFO  ] uves_extract:         Order #4: S/N = 18.89
18:24:08 [ INFO  ] uves_extract:         Order #5: S/N = 20.56
18:24:09 [ INFO  ] uves_extract:         Order #6: S/N = 16.74
18:24:09 [ INFO  ] uves_extract:         Order #7: S/N = 26.38
18:24:09 [ INFO  ] uves_extract:         Order #8: S/N = 24.35
18:24:09 [ INFO  ] uves_extract:         Order #9: S/N = 21.02
18:24:09 [ INFO  ] uves_extract:         Order #10: S/N = 20.01
18:24:09 [ INFO  ] uves_extract:         Order #11: S/N = 19.96
18:24:09 [ INFO  ] uves_extract:         Order #12: S/N = 20.45
18:24:10 [ INFO  ] uves_extract:         Order #13: S/N = 20.97
18:24:10 [ INFO  ] uves_extract:         Order #14: S/N = 21.26
18:24:10 [ INFO  ] uves_extract:         Order #15: S/N = 20.97
18:24:10 [ INFO  ] uves_extract:         Order #16: S/N = 20.55
18:24:10 [ INFO  ] uves_extract:         Order #17: S/N = 20.03
18:24:10 [ INFO  ] uves_extract:         Order #18: S/N = 19.77
18:24:10 [ INFO  ] uves_extract:         Order #19: S/N = 20.15
18:24:10 [ INFO  ] uves_extract:         Order #20: S/N = 20.28
18:24:11 [ INFO  ] uves_extract:         Order #21: S/N = 21.06
18:24:11 [ INFO  ] uves_extract:         Order #22: S/N = 21.22
18:24:11 [ INFO  ] uves_extract:         Order #23: S/N = 21.30
18:24:11 [ INFO  ] uves_extract:         Order #24: S/N = 14.59
18:24:11 [ INFO  ] uves_extract:         Average S/N = 12.031
18:24:11 [ INFO  ] uves_extract:           Recomputing pixel variances
18:24:12 [ INFO  ] uves_extract:         Extracting object and sky (method = optimal)
18:24:12 [ INFO  ] uves_extract:         Order #1: S/N = 9.81
18:24:12 [ INFO  ] uves_extract:         Order #2: S/N = 16.28
18:24:13 [ INFO  ] uves_extract:         Order #3: S/N = 16.51
18:24:13 [ INFO  ] uves_extract:         Order #4: S/N = 19.45
18:24:13 [ INFO  ] uves_extract:         Order #5: S/N = 21.16
18:24:13 [ INFO  ] uves_extract:         Order #6: S/N = 17.29
18:24:13 [ INFO  ] uves_extract:         Order #7: S/N = 26.92
18:24:13 [ INFO  ] uves_extract:         Order #8: S/N = 24.95
18:24:13 [ INFO  ] uves_extract:         Order #9: S/N = 21.57
18:24:13 [ INFO  ] uves_extract:         Order #10: S/N = 20.61
18:24:14 [ INFO  ] uves_extract:         Order #11: S/N = 20.53
18:24:14 [ INFO  ] uves_extract:         Order #12: S/N = 21.02
18:24:14 [ INFO  ] uves_extract:         Order #13: S/N = 21.57
18:24:14 [ INFO  ] uves_extract:         Order #14: S/N = 21.88
18:24:14 [ INFO  ] uves_extract:         Order #15: S/N = 21.58
18:24:14 [ INFO  ] uves_extract:         Order #16: S/N = 21.12
18:24:14 [ INFO  ] uves_extract:         Order #17: S/N = 20.65
18:24:14 [ INFO  ] uves_extract:         Order #18: S/N = 20.39
18:24:15 [ INFO  ] uves_extract:         Order #19: S/N = 20.75
18:24:15 [ INFO  ] uves_extract:         Order #20: S/N = 20.95
18:24:15 [ INFO  ] uves_extract:         Order #21: S/N = 21.69
18:24:15 [ INFO  ] uves_extract:         Order #22: S/N = 21.85
18:24:15 [ INFO  ] uves_extract:         Order #23: S/N = 22.05
18:24:15 [ INFO  ] uves_extract:         Order #24: S/N = 15.35
18:24:15 [ INFO  ] uves_extract:         Average S/N = 12.634
18:24:17 [ INFO  ] uves_save_image_local:           Reconstructed image saved to 'simulate_redl.fits'
18:24:17 [ INFO  ] extract_ff_rebin_merge:         3884 hot pixels were detected during optimal extraction
18:24:17 [ INFO  ] uves_save_image_local:         Extracted spectrum saved to 'xb_redl.fits'
18:24:17 [ INFO  ] uves_save_image_local:         Extracted spectrum noise saved to 'errxb_redl.fits'
18:24:17 [ INFO  ] uves_save_image_local:         Extracted sky saved to 'xsky_redl.fits'
18:24:17 [ INFO  ] uves_save_image_local:         Noise of extracted sky saved to 'errxsky_redl.fits'
18:24:17 [ INFO  ] uves_save_image_local:         Optimal extraction weights saved to 'weights_redl.fits'
18:24:17 [ INFO  ] uves_save_table_local:         Cosmic ray table saved to 'crmask_redl.fits'
18:24:18 [ INFO  ] uves_save_image_local:         Cosmic ray image saved to 'crimage_redl.fits'
18:24:18 [ INFO  ] uves_save_table_local:         Profile table saved to 'profile_redl.fits'
18:24:18 [ INFO  ] extract_ff_rebin_merge:       Extracting master flat field
18:24:18 [ INFO  ] uves_extract:           Slit length = 58.4 pixels; offset = 0.0 pixel(s)
18:24:18 [ INFO  ] uves_extract:         Extracting object (method = weighted)
18:24:19 [ INFO  ] uves_save_image_local:         Normalized master flat spectrum saved to 'xmf_redl.fits'
18:24:19 [ INFO  ] uves_save_image_local:         Noise of normalized master flat spectrum saved to 'errxmf_redl.fits'
18:24:19 [ INFO  ] extract_ff_rebin_merge:       Rebinning master flat spectrum
18:24:19 [ INFO  ] uves_save_image_local:         Resampled master flat spectrum saved to 'wxmf_redl.fits'
18:24:19 [ INFO  ] extract_ff_rebin_merge:       Dividing by normalized master flat-field (method = extract)
18:24:19 [ INFO  ] uves_save_image_local:         Flat-fielded spectrum saved to 'fxb_redl.fits'
18:24:19 [ INFO  ] uves_save_image_local:         Flat-fielded spectrum noise saved to 'errfxb_redl.fits'
18:24:19 [ INFO  ] uves_save_image_local:         Flat-fielded sky saved to 'fxsky_redl.fits'
18:24:19 [ INFO  ] uves_save_image_local:         Flat-fielded sky noise saved to 'errfxsky_redl.fits'
18:24:19 [ INFO  ] extract_ff_rebin_merge:       Rebinning spectrum
18:24:19 [ INFO  ] interpolate_wave:         Interpolating dispersion relation at offset = -6.21
18:24:19 [ INFO  ] uves_save_table_local:         Interpolated dispersion relation saved to 'intdisp_redl.fits'
18:24:19 [ INFO  ] extract_ff_rebin_merge:       Rebinning spectrum noise
18:24:20 [ INFO  ] extract_ff_rebin_merge:       Rebinning sky spectrum
18:24:20 [ INFO  ] interpolate_wave:         Interpolating dispersion relation at offset = 0.00
18:24:20 [ INFO  ] extract_ff_rebin_merge:       Rebinning sky spectrum noise
18:24:20 [ INFO  ] uves_save_image_local:         Rebinned spectrum saved to 'wfxb_redl.fits'
18:24:20 [ INFO  ] uves_save_image_local:         Noise of rebinned spectrum saved to 'errwfxb_redl.fits'
18:24:20 [ INFO  ] uves_save_image_local:         Rebinned sky saved to 'wfxsky_redl.fits'
18:24:20 [ INFO  ] uves_save_image_local:         Noise of rebinned sky saved to 'errwfxsky_redl.fits'
18:24:20 [ INFO  ] extract_ff_rebin_merge:       Rebinning pre-flatfielded spectrum
18:24:20 [ INFO  ] uves_save_image_local:         Rebinned, extracted spectrum saved to 'wx_redl.fits'
18:24:20 [ INFO  ] extract_ff_rebin_merge:       Merging sky
18:24:20 [ INFO  ] uves_merge_orders:         delt1=0.000000 delt2=0.000000
18:24:20 [ INFO  ] extract_ff_rebin_merge:       Merging spectrum
18:24:20 [ INFO  ] uves_merge_orders:         delt1=0.000000 delt2=0.000000
18:24:20 [ INFO  ] uves_save_image_local:         Merged spectrum saved to 'm_redl.fits'
18:24:20 [ INFO  ] uves_save_image_local:         Noise of merged spectrum saved to 'errm_redl.fits'
18:24:20 [ INFO  ] uves_save_image_local:         Merged sky saved to 'msky_redl.fits'
18:24:20 [ INFO  ] uves_save_image_local:         Noise of merged sky saved to 'errmsky_redl.fits'
18:24:20 [ INFO  ] uves_scired_process_chip:   Skipping absolute flux calibration
18:24:20 [ INFO  ] uves_reduce_scired: Saving products...
18:24:21 [ INFO  ] uves_reduce_scired: Reduced science spectrum 'red_science_redl.fits' (RED_SCIENCE_REDL) added to frameset
18:24:21 [ INFO  ] uves_reduce_scired: Merged science spectrum 'merged_science_redl.fits' (MERGED_SCIENCE_REDL) added to frameset
18:24:21 [ INFO  ] uves_reduce_scired: Wavelength calibrated science spectrum 'resampled_science_redl.fits' (WCALIB_SCIENCE_REDL) added to frameset
18:24:21 [ INFO  ] uves_reduce_scired: Extraction quality table 'order_extract_qc_redl.fits' (ORDER_EXTRACT_QC_REDL) added to frameset
18:24:21 [ INFO  ] uves_save_paf:   Writing resampled_ff_science_redl-0.paf
18:24:21 [ INFO  ] uves_reduce_scired: Wavelength calibrated flat-fielded science spectrum 'resampled_ff_science_redl.fits' (WCALIB_FF_SCIENCE_REDL) added to frameset
18:24:21 [ INFO  ] uves_reduce_scired: Wavelength calibrated flat-field spectrum 'resampled_mflat_redl.fits' (WCALIB_FLAT_OBJ_REDL) added to frameset
18:24:21 [ INFO  ] uves_reduce_scired: Science spectrum error 'error_red_science_redl.fits' (ERRORBAR_SCIENCE_REDL) added to frameset
18:24:21 [ INFO  ] uves_reduce_scired: Flat-fielded spectrum variance 'variance_ff_science_redl.fits' (VARIANCE_SCIENCE_REDL) added to frameset
18:24:22 [ INFO  ] uves_reduce_scired: Background image 'background_redl.fits' (BKG_SCI_REDL) added to frameset
18:24:22 [ INFO  ] uves_reduce_scired: Order trace table 'ordertrace_redl.fits' (ORDER_TRACE_REDL) added to frameset
18:24:22 [ INFO  ] uves_reduce_scired: Cosmic ray table 'cr_mask_redl.fits' (CRMASK_REDL) added to frameset
18:24:22 [ INFO  ] uves_reduce_scired: Sky spectrum 'merged_sky_redl.fits' (MERGED_SKY_REDL) added to frameset
18:24:22 [ INFO  ] uves_reduce_scired: Processing REDU chip in 'hem1341m1020_sci_564_03.fits'
18:24:22 [ INFO  ] uves_reduce_scired:   Using master bias in 'masterbias_redu.fits'
18:24:22 [ INFO  ] uves_reduce_scired:   No master dark in SOF. Dark subtraction not done
18:24:22 [ INFO  ] uves_reduce_scired:   Using master flat in 'masterflat_redu.fits'
18:24:22 [ INFO  ] uves_reduce_scired:   Using order table in 'ordertable_redu.fits'
18:24:22 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_redu.fits'
18:24:22 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_redu.fits'
18:24:22 [ INFO  ] uves_reduce_scired:   Using line table(s) in 'linetable_redu.fits'
18:24:22 [ INFO  ] uves_scired_process_chip:   Reducing science object
18:24:22 [ INFO  ] uves_reduce:     Subtracting master bias
18:24:22 [ INFO  ] uves_reduce:     Skipping dark subtraction
18:24:22 [ INFO  ] uves_save_image_local:       Bias/dark subtracted raw image saved to 'pre_redu.fits'
18:24:22 [ INFO  ] uves_reduce:     Creating noise image
18:24:23 [ INFO  ] uves_save_image_local:       Background subtracted raw image noise saved to 'errb_redu.fits'
18:24:23 [ INFO  ] uves_reduce:     Subtracting inter-order background
18:24:23 [ INFO  ] uves_backsub_spline:       Sample window (pixels): radx, rady = 24, 2
18:24:23 [ INFO  ] uves_backsub_spline:       Smoothing window (pixels): smox, smoy = 300, 200
18:24:23 [ INFO  ] uves_backsub_spline:       Subtracting background image
18:24:24 [ INFO  ] uves_save_image_local:       Background subtracted raw image saved to 'b_redu.fits'
18:24:24 [ INFO  ] uves_save_image_local:       Master flat image saved to 'mf_redu.fits'
18:24:24 [ INFO  ] uves_reduce:     Creating master flat noise image
18:24:24 [ INFO  ] uves_save_image_local:       Master flat noise saved to 'errmf_redu.fits'
18:24:24 [ INFO  ] uves_reduce:     Slit length = 58.44 pixels
18:24:24 [ INFO  ] extract_ff_rebin_merge:       Extracting object
18:24:24 [ INFO  ] uves_extract:         Estimated S/N is 13.59, auto-selecting profile measuring method 'virtual'
18:24:24 [ INFO  ] uves_extract:         Estimated S/N is 13.59, auto-selecting oversampling factor = 5
18:24:24 [ INFO  ] uves_extract:           Slit length = 58.4 pixels; offset = 0.0 pixel(s)
18:24:24 [ INFO  ] uves_extract:         Refining order definition using the object frame
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 0)-degree: RMS = 564 pixels (0/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 1)-degree: RMS = 57.7 pixels (0/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 2)-degree: RMS = 53.6 pixels (0/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 0)-degree: RMS = 564 pixels (0/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 1)-degree: RMS = 23.9 pixels (0/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 0)-degree: RMS = 564 pixels (0/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (0, 3)-degree: RMS = 53.5 pixels (0/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 2)-degree: RMS = 1.51 pixels (477/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 1)-degree: RMS = 23.9 pixels (0/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 3)-degree: RMS = 1.03 pixels (561/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 2)-degree: RMS = 1.19 pixels (490/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (3, 1)-degree: RMS = 23.9 pixels (0/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 4)-degree: RMS = 1.02 pixels (564/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 3)-degree: RMS = 0.258 pixels (847/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (3, 2)-degree: RMS = 1.19 pixels (488/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (1, 5)-degree: RMS = 1 pixels (572/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 4)-degree: RMS = 0.25 pixels (858/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (3, 3)-degree: RMS = 0.255 pixels (867/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (2, 5)-degree: RMS = 0.25 pixels (858/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (3, 4)-degree: RMS = 0.247 pixels (882/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             (4, 3)-degree: RMS = 0.249 pixels (918/5898 outliers)
18:24:25 [ INFO  ] uves_polynomial_regression_2d_autodegree:             Using degree (2, 3), RMS = 0.258 pixels
18:24:25 [ INFO  ] repeat_orderdef:           Average shift with respect to calibration solution is 9.44 pixels
18:24:25 [ INFO  ] opt_extract_sky:           Defining sky region
18:24:25 [ INFO  ] opt_extract_sky:             44/61 sky pixels
18:24:25 [ INFO  ] opt_extract_sky:           Subtracting sky (method = median of sky channels)
18:24:26 [ INFO  ] uves_extract:         Measuring spatial profile (method = virtual, oversampling = 5)
18:24:26 [ INFO  ] opt_measure_profile:             Fitting global polynomials to resampled profile (305 spatial bins)
18:24:30 [ INFO  ] uves_extract:         Extracting object and sky (method = optimal)
18:24:31 [ INFO  ] uves_extract:         Order #1: S/N = 16.20
18:24:31 [ INFO  ] uves_extract:         Order #2: S/N = 20.86
18:24:31 [ INFO  ] uves_extract:         Order #3: S/N = 21.67
18:24:31 [ INFO  ] uves_extract:         Order #4: S/N = 22.52
18:24:31 [ INFO  ] uves_extract:         Order #5: S/N = 24.71
18:24:31 [ INFO  ] uves_extract:         Order #6: S/N = 26.33
18:24:31 [ INFO  ] uves_extract:         Order #7: S/N = 24.48
18:24:32 [ INFO  ] uves_extract:         Order #8: S/N = 23.09
18:24:32 [ INFO  ] uves_extract:         Order #9: S/N = 22.54
18:24:32 [ INFO  ] uves_extract:         Order #10: S/N = 22.28
18:24:32 [ INFO  ] uves_extract:         Order #11: S/N = 21.92
18:24:32 [ INFO  ] uves_extract:         Order #12: S/N = 21.78
18:24:32 [ INFO  ] uves_extract:         Order #13: S/N = 22.28
18:24:32 [ INFO  ] uves_extract:         Order #14: S/N = 21.99
18:24:33 [ INFO  ] uves_extract:         Order #15: S/N = 22.51
18:24:33 [ INFO  ] uves_extract:         Order #16: S/N = 19.50
18:24:33 [ INFO  ] uves_extract:         Average S/N = 16.218
18:24:33 [ INFO  ] uves_extract:           Recomputing pixel variances
18:24:33 [ INFO  ] uves_extract:         Extracting object and sky (method = optimal)
18:24:34 [ INFO  ] uves_extract:         Order #1: S/N = 16.83
18:24:34 [ INFO  ] uves_extract:         Order #2: S/N = 21.56
18:24:34 [ INFO  ] uves_extract:         Order #3: S/N = 22.37
18:24:34 [ INFO  ] uves_extract:         Order #4: S/N = 23.21
18:24:34 [ INFO  ] uves_extract:         Order #5: S/N = 25.39
18:24:34 [ INFO  ] uves_extract:         Order #6: S/N = 27.04
18:24:34 [ INFO  ] uves_extract:         Order #7: S/N = 25.24
18:24:34 [ INFO  ] uves_extract:         Order #8: S/N = 23.80
18:24:35 [ INFO  ] uves_extract:         Order #9: S/N = 23.31
18:24:35 [ INFO  ] uves_extract:         Order #10: S/N = 22.98
18:24:35 [ INFO  ] uves_extract:         Order #11: S/N = 22.61
18:24:35 [ INFO  ] uves_extract:         Order #12: S/N = 22.40
18:24:35 [ INFO  ] uves_extract:         Order #13: S/N = 22.97
18:24:35 [ INFO  ] uves_extract:         Order #14: S/N = 22.72
18:24:35 [ INFO  ] uves_extract:         Order #15: S/N = 23.15
18:24:35 [ INFO  ] uves_extract:         Order #16: S/N = 20.18
18:24:35 [ INFO  ] uves_extract:         Average S/N = 16.923
18:24:37 [ INFO  ] uves_save_image_local:           Reconstructed image saved to 'simulate_redu.fits'
18:24:37 [ INFO  ] extract_ff_rebin_merge:         3134 hot pixels were detected during optimal extraction
18:24:37 [ INFO  ] uves_save_image_local:         Extracted spectrum saved to 'xb_redu.fits'
18:24:37 [ INFO  ] uves_save_image_local:         Extracted spectrum noise saved to 'errxb_redu.fits'
18:24:37 [ INFO  ] uves_save_image_local:         Extracted sky saved to 'xsky_redu.fits'
18:24:37 [ INFO  ] uves_save_image_local:         Noise of extracted sky saved to 'errxsky_redu.fits'
18:24:37 [ INFO  ] uves_save_image_local:         Optimal extraction weights saved to 'weights_redu.fits'
18:24:37 [ INFO  ] uves_save_table_local:         Cosmic ray table saved to 'crmask_redu.fits'
18:24:37 [ INFO  ] uves_save_image_local:         Cosmic ray image saved to 'crimage_redu.fits'
18:24:38 [ INFO  ] uves_save_table_local:         Profile table saved to 'profile_redu.fits'
18:24:38 [ INFO  ] extract_ff_rebin_merge:       Extracting master flat field
18:24:38 [ INFO  ] uves_extract:           Slit length = 58.4 pixels; offset = 0.0 pixel(s)
18:24:38 [ INFO  ] uves_extract:         Extracting object (method = weighted)
18:24:38 [ INFO  ] uves_save_image_local:         Normalized master flat spectrum saved to 'xmf_redu.fits'
18:24:38 [ INFO  ] uves_save_image_local:         Noise of normalized master flat spectrum saved to 'errxmf_redu.fits'
18:24:38 [ INFO  ] extract_ff_rebin_merge:       Rebinning master flat spectrum
